row ID,row m/z,row retention time,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
26841,514.2873716242186,15.454430555555556,91683.91683068837,151232.76627905288,153487.42531005858,68732.68684436043,49935.396035156286,140498.10546948214,314807.15263549786,164351.53415075698,286711.65956005827,34849.1773930665,187947.4240163571,496122.7022030028,369546.621649902,41861.3781533203,9090.312328125005,74989.88158837867,75517.41723327684,240071.4974832761,309854.7777929685,75878.29685803215,183271.63555932613,226583.85394409148,62740.26097387676,51636.46984863269,336300.7071213379,169939.60355847198,18172.477166748,61845.83604125987,238564.88045190426,256801.6688338625,
26844,514.2873766831609,11.675323888888887,293345.698267456,199191.30593835452,61872.298109985466,204948.40461108362,262097.3050174561,152042.40062060536,320364.8250051271,38799.25805810581,76432.05661743159,94315.09525585966,209537.97599499504,85261.08775549321,78922.70663110398,113744.79174218717,19470.760018066718,155462.57336340318,221031.79321691892,129176.57471252412,215504.06970043946,9330.499885986126,132876.46781237802,147952.08200500484,45052.300643798604,74734.13567565918,143483.2456420896,62191.62898498545,27817.018843994327,120276.88530102525,95389.29963720668,218283.23349047857,
26854,514.2874043845129,11.440798333333333,364677.82787658705,274003.91398083506,142666.77582702626,45604.95454052713,335681.5655034184,224749.17143884246,64946.5138951416,112921.32324450696,156385.86772045892,166499.30351013187,66509.11457092309,166115.6635279542,132968.35554504386,189100.16240026863,35510.76303356938,230428.78917602546,285269.0404418948,205587.27246679692,285595.0761157228,68455.24708142072,111571.99206811508,192360.53791369637,153719.99068542462,147759.08793444795,96687.51369641107,135607.19177636725,8599.493505859513,61579.939889892805,60168.66464782718,293286.6959302977,
26859,514.2874618374559,14.762826666666673,181865.15525915512,43631.13005212386,59690.94932385294,69841.5036243896,147909.55890649403,239996.89861291487,417740.02226501453,120374.52934838856,387883.6573612056,133389.24637487793,70960.17391125513,87047.1565919188,467875.2607344968,43801.687225830276,45002.67351892081,45094.241738037,169089.9125764162,335109.0276231687,88180.29436718787,16746.22610900869,245061.20544311524,66162.11717944322,168468.59666857918,60624.768075439424,102506.36815417488,273809.15802722203,42269.49862475583,85632.93563159168,329135.7173533935,350580.82204956084,
26860,514.2874434051394,14.205356666666667,288445.3274675293,84518.65017102065,93329.54810253887,157732.49696142596,235538.55304431164,83553.74746191411,64595.71693090822,82155.41539331069,98523.1492481691,114505.23754125985,170369.88575097662,185676.93679357867,106618.4583021241,85820.29857495107,27461.374534423776,74447.09468701179,265900.6338583984,51733.21791186497,183319.91393969755,87749.92378295911,381679.2636126712,161195.65118334966,60424.85921862767,154331.31398596187,18395.44078417985,75474.2424788815,7678.796126709107,33741.660203124935,423231.39824426256,444694.52509216336,
26866,514.2875009449881,16.205001111111116,67195.34665551722,59898.17316357396,115874.10215466324,56617.24937390128,100336.52819531267,204736.12093054212,149947.17034826663,185513.42671484355,117157.02919702105,24972.74533398452,18374.735362304542,342370.39156152325,208203.3514023432,56901.167616577135,36299.67448681612,60137.464782226874,74351.7603427733,91205.77151647928,146685.31584228517,76031.49871325691,283144.4453073729,75794.76963439939,59411.090796020755,55232.832364502,183716.78842309574,84713.90400585947,7552.393377441243,146563.40300964372,82726.32120666471,101658.69643737818,
26887,514.2874881942068,15.283165555555556,132723.08971032687,176457.14325305188,215035.69562573227,101197.46997998036,81292.05358886732,172235.38215039036,352298.359043823,60026.101587035846,322810.92327648896,68591.96518334949,222105.96061206027,33578.44539904816,404388.8500887447,26868.040635254038,18192.827452270438,57271.40572668452,108079.2803054202,274702.5438709714,347613.6391280521,49743.39461230479,218529.49741967808,267313.3075833738,97355.16065905764,98089.7685212402,368977.34396093775,203442.452074463,35079.10819250471,59729.11156359831,271989.74205017096,290289.57752001967,
26890,514.2872598658972,10.268954444444443,58270.520515625096,71199.7087015381,123185.35924487305,61893.23846118145,48687.2692155763,232588.158526245,72607.06986022933,119685.14348022443,50900.335810424855,354254.10678283713,233174.58147912606,101117.59942626931,66463.76674609401,153587.57575073242,9060.255912841942,85142.48904003901,190325.08484033207,63675.708787231306,471013.5957489011,40785.291178100735,81024.11054357889,198348.88609631322,98317.3192506104,129509.57017114256,204194.68083947746,130958.72185388161,8592.578225952218,71269.07604626444,159755.10587902824,86199.99560278338,
26894,514.2875662187522,14.398446111111115,243999.031510254,50434.13809680157,111021.90212548828,132502.63104125994,200465.6476617432,50119.960628784334,472536.9583203125,50060.078418945384,439701.5262082514,77606.16276586914,126358.88007775926,138787.2172730714,89166.67796545371,103653.97804797349,35640.7587800294,94720.68194555644,231280.4311959231,380099.04056738276,148598.03312097202,164646.8499864504,338396.6933551026,117216.48260107418,8329.37126855482,112802.67979394534,153868.65577136242,326282.7702960208,8781.487110839984,143872.10322338884,390053.7749555664,409342.4216801761,
26896,514.287248765771,11.824575,263870.86167248525,170668.53264074714,72929.27360009773,176980.8676301266,234022.49077917504,122652.9742478026,282767.7913934327,168308.56278552226,225625.9864489747,66223.59108105474,178953.89352429193,58531.673350219826,39565.20652246118,85843.09590454066,38673.55609216311,116724.86539929164,193296.0601895752,100954.9059168698,187303.24057055684,18653.8758790282,132876.46781237802,120423.39559143051,116020.8418092041,46325.25873657235,115867.83199145485,196084.08250207512,96608.62475500503,91176.62365234364,65754.9737406002,191885.854326172,
26899,514.287600141098,13.582593333333335,27265.757310058154,107602.35409826665,88075.26390051283,275718.1199362793,78269.8474648439,87328.29035595754,134644.4274736332,139525.8320429688,62907.2282292484,222554.44128759785,270088.4061057132,79953.18235314949,113325.6241016847,53000.40951477045,16979.216560913294,180142.1546495363,376589.8189859619,156585.32053173837,70973.90389599634,24946.09991479488,119089.86523498553,61282.747209350535,115573.49311657711,254547.45329931614,121832.55877783199,42900.461481323415,26060.76518017553,142909.75111437964,101342.94848266568,545651.9167191165,
26906,514.287374628779,12.852740000000002,66103.7789417724,107381.97195935047,218178.82141564976,174599.7712957761,70659.69225659197,72875.20551977526,80389.59099987749,90380.3974919435,73065.02714111339,54504.393484375076,58643.88808447303,91623.96941003443,238964.4604343261,186528.71531164533,8939.890892334128,136273.71567919946,514765.1562745364,62295.070918823396,97957.96465039068,130239.37883947752,256353.9241297604,194085.9729536133,35970.493109496834,384975.0808691409,422750.65841442865,66150.11084179701,69813.34567431643,270896.93680554186,130909.30892187502,74842.74032922352,
26925,514.2873966575836,16.500517222222225,116798.62395019554,66237.80158618154,71957.85252685541,129110.02253820792,50758.77663098183,152920.7040780028,106798.02008142078,133427.8810998532,77801.86663964798,231621.2446353761,58418.062287597415,298461.5803923341,165759.87200952126,65925.59772241181,8813.450591675208,17532.294207763807,229242.80565918013,126004.14783825671,93682.11562951653,120326.07557568347,217634.8065960691,290237.2339409181,8368.719393066789,126726.80940673848,16300.440008667187,187412.6466306153,34780.03863769527,93386.72568127466,92408.97088476524,55080.30545397948,
26934,514.2873365550008,9.908133333333334,106462.0654521484,93794.7287497559,170534.17121032727,106716.18215319805,80101.09609472647,279540.75230114715,40987.42821704101,170255.33060595693,40792.26070971647,66784.31233471677,95717.07034631356,147985.55957678222,78650.08132409702,200087.0436367186,54650.55547216795,143441.3409560546,215097.4188000489,94450.0838851318,65908.07150964372,76348.98236975115,98336.29688769537,65058.626193359465,73396.84564392103,88578.00338098119,256902.63788110335,178374.49910351558,16360.074720947214,41316.45088647463,204248.39633142087,129416.82899255384,
26942,514.2872616966525,10.534244444444443,65755.56645239246,58931.206190185934,73965.69879589867,32545.455688476537,475180.82794580096,175937.44763562,87871.37348937978,61820.62558837879,180564.6189932866,310108.2988050539,162528.51427465823,302861.8890505373,59936.047106689766,100109.0507719726,8858.371778320121,50683.013937622025,130285.71341247552,69433.91837268064,430409.9977740477,42918.1820468752,169092.3741737061,52681.78828076155,357207.99948840344,69541.06365258784,158907.9980084228,72972.48168957523,8310.043675048648,97768.05732189953,103130.9668624268,51257.393520873935,
26945,514.2874964300544,15.943060000000004,131487.5728361815,109914.95374182113,77965.12068652335,104411.33768151831,150060.10101709035,99779.19131323251,209702.33175256322,87741.87848071285,177323.4659622801,86031.61530188014,84785.08101513685,406933.5065456543,271742.82052795385,116916.43476965337,8414.544302245911,120831.28189270035,123685.69696093725,142102.7023510741,201274.8775339356,136583.0304849854,88760.88742993193,136373.82088537578,7968.818655395698,88868.69145410185,193562.37358715848,65514.419233398636,15838.482021484302,194221.69157238808,133606.28166467257,152551.53365649452,
26964,514.2871057539819,8.999896111111111,13746.484076660037,88916.59241650377,295302.6713023073,238094.54435449227,74707.3680472413,28847.50521203596,85992.40463232428,72353.58334643587,45594.334428222755,134504.7842286379,62229.798770263675,61025.40238513207,88638.86629333471,153811.7806171876,74814.09783886706,263716.9177449951,51955.94171923823,56211.4417901611,59666.016291259744,75741.83963049327,121095.54626989756,283388.8421039428,48763.6267484129,210471.34817077612,49768.16134985337,121125.43074902342,42664.85413232419,14598.427050903232,64483.22609033201,149503.4772048339,
26999,514.2869999970736,7.2257494444444434,48300.00519989018,131270.5651904296,54975.522111694365,143419.9892716675,41509.11793212888,43996.810527710026,121965.97284887693,47589.37893823249,71523.30754425058,54061.225208496086,26293.34629785145,38940.57177722177,81611.06417803965,92381.32347863755,57566.24835723877,90772.1452288208,126823.66674389642,100526.18059362797,41463.99027075184,11293.62092156985,40338.415611511184,209211.35068835446,26331.346865112228,50196.92452215588,80161.6829710693,47336.807403442304,6270.27870568846,44194.492210998455,74676.59164562989,49045.45107049561,
27005,514.2870086387694,7.835096111111113,183071.70031927488,158343.22622961435,55446.441859130966,72404.40522204584,95598.53199176028,14834.14010058584,49734.64435888672,43817.2156774902,100195.77955505373,275782.56012573245,29709.81553869618,198434.35080719012,76965.28485900888,59324.44697546393,7002.597803955058,93256.89386975107,127965.96094274904,25935.311007263168,143121.2429992673,158223.45757067882,83456.03154364011,126110.75732781967,48248.65918060296,109778.47562963882,55817.964014770514,82909.3341024171,61624.78705541985,17930.984063354437,83109.54721405037,46222.37190319815,
27018,514.2869953616132,6.819742777777778,100338.5190466919,31950.93764367679,17975.329229492236,50104.644824279814,30658.611986816508,27419.566629150424,35079.06262243653,88116.06781201178,89525.47094128418,17017.500576782186,48929.65869793689,57617.901440857015,115501.67832342535,27329.30167785646,61673.099939453154,16694.420393554676,78957.68249920655,147548.53998913575,39210.370573852575,5709.574125366194,62777.452487182694,5267.618245605454,64923.59233721928,102541.41167535406,139180.5037917175,38748.821747070266,5496.923823303267,172156.73338946528,123729.23197875981,85372.14402172859,
27041,514.2869320010556,7.684528333333331,49012.00498010239,81099.33592248526,51677.0522834473,114231.45471398914,47003.65432653812,51167.052349121084,75146.42221313468,28157.36541937249,20734.831409423765,69946.54629125986,26248.939268005517,239970.99244268818,115702.3702856446,44296.00376989732,12806.949367431724,133295.87348333752,167392.60625683592,48692.06075817868,80469.35000744619,166143.87877044667,121151.25646063234,158672.91165618898,6742.48667944334,142734.2588076173,32620.217506347573,115719.66572363289,162569.505779419,34661.116739257835,119474.99368023686,86140.40047021484,
27102,514.2870205410284,6.494185555555557,139043.64000421148,51350.50589239504,18854.695649047757,88298.81291326898,53732.50187921146,49823.97943536373,49340.12842248526,42749.048835693386,67382.55229418947,57453.758364746114,89979.75879400627,95582.29615100102,56071.160747802765,39785.89797766107,10479.471291015612,26340.22961444088,37562.04752880857,25668.67084179689,70532.30027545166,18819.06569213868,93412.2461499024,53652.75627618417,4572.3472368164785,63483.74541357428,50564.09075659174,45128.842590576016,57508.3630505371,41576.84448437501,159226.10935235597,15097.1698544312,
27350,329.22806198644867,20.008666666666667,10072.453060913074,0.0,3603.035047149768,4794.911714782693,2971.3244348144444,10191.007867126358,21069.011957397383,33228.822241210764,46026.05698852539,19070.18835388193,4009.611282348659,120641.50792419436,114971.43576538128,17336.667432861126,132657.02889221165,12365.325485839769,168831.28046752926,3613.4783816528884,35332.34675170875,1749.3031814574692,5322.922094726599,2054.2820419311656,0.0,2709.089857177699,5243.466193237207,95709.64918395992,3622.784914550788,7137.151030884023,4269.629881591892,6842.447695312609,
27396,425.1936133633133,3.3442561111111115,20816.16788342284,24045.290933013926,26405.72253994752,17270.021570098867,50962.896845703115,27194.100502594003,4117.077809738159,10005.811689331058,22174.774783538815,8237.19253460693,14684.461689453145,11445.13356210328,6338.383552215575,15065.191154998767,16836.115731903083,181542.87637451172,183708.563390564,2137.657184936523,183558.8028838501,32875.61107351683,31846.91847174072,2469.865189788821,3963.2321765594493,11281.482023742674,46955.30164584349,403672.49995889276,8537.929663085933,364503.81537399295,29463.710461395287,459057.69302047725,
28071,568.3000134027827,36.4673388888889,39930246.599638574,39674427.02949245,39322657.79449917,39990675.785234705,39834186.80228172,39949922.91163433,40948530.00798277,40304434.05314749,39546396.50117461,40504890.48180851,42095596.4706629,37949356.18164069,40056749.95796868,38615940.0072947,41042044.96178582,39217605.53453122,39436496.32093749,35330651.36570494,40574910.38914914,39145870.72416802,3728006.912499977,4548365.846874973,38564811.44776066,39205555.92290526,38808634.38807004,39433835.09176768,39231466.15886237,39485093.96128177,39232708.98882015,39962692.59742332,
28073,768.5528359978799,36.41796296296296,0.0,19734.868320311543,162326.4244726581,0.0,35928.87659179642,18191.26787109287,0.0,17631.364589844143,0.0,0.0,0.0,0.0,0.0,0.0,15832.9545898441,0.0,0.0,13829618.320925282,0.0,14663022.297748407,8949161.476843856,4318656.941063242,17750184.995021373,16637302.334874265,6946601.2504064925,816799.628623049,16719635.908612074,838163.2924914585,18964663.38295288,763811.4579785144,
28186,491.20822485751313,9.389734444444443,0.0,644.2763877868631,0.0,0.0,0.0,0.0,0.0,1030.5377829589754,0.0,1455.1600469360226,0.0,1499.9852582092267,769.7446249999983,0.0,712.4914655761656,0.0,0.0,87654.15294641111,0.0,655.4922091980038,0.0,88224.04983502193,83925.45638580312,5620.778764480572,631.9195274810842,787.7697782134984,3073.5813198242304,0.0,4145.889415176385,0.0,
30445,568.2987447465855,36.63012222222222,27078356.944482315,26149192.88292994,26809484.42481177,26467206.513515923,26290191.75337556,26345932.13304056,27199615.73376405,26581455.646428727,26157522.941799574,26695910.45337097,28628162.98191275,24910052.278984435,26274266.247031257,26229441.65604472,27112552.51116092,26827353.73299737,25768568.97140624,25590283.96463073,26796570.579608146,26433166.73073057,26468996.46953756,25950055.50608868,34944271.01102325,26707048.93009275,26303625.13557004,25986309.00317393,26600365.53464347,26111270.98784423,25911368.611632753,26451815.09070468,
30793,464.30011955917325,24.452628205128203,0.0,1638.5035095214953,3397.854051971405,0.0,1443.7865368652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.3032852172964,0.0,1971.9975134277088,0.0,0.0,0.0,0.0,2260.7501083373377,0.0,1591.161447143565,837916.932786252,0.0,836549.0030664083,846382.4655639661,776072.0521002223,833499.9709286523,838498.3478875728,
30794,462.27998453518194,26.721565217391305,0.0,0.0,1192.9188934326435,0.0,0.0,0.0,2440.4663848877967,2797.145787353479,2046.0656677245825,4273.187769775379,2831.4838226319544,7052.122106933502,9073.063582153327,1771.8010650634255,5634.327219238208,9549.160995483278,4381.699206542997,4130.456788940534,11154.45921386725,0.0,11183.904086303735,76757.6530993654,9036.289684753508,421040.1170904532,0.0,452037.2355224616,425007.8756298836,442966.4809924332,413514.13243957603,460003.6127014156,
30796,319.1805652675223,2.8512925925925923,1224.6777429199178,873.4259492187531,1577.370933227532,2157.496451354982,786.2973229980505,791.7640000000001,0.0,2791.894658119199,2025.4921799316367,3120.2690133514366,5212.576592346206,0.0,1810.3976358947687,2726.3230140838723,807.0108605957033,1644.7391127548226,1090.3572461242704,0.0,2400.314196655275,2679.904275703427,1097.8522611694336,1809.63260992431,658.2769471893305,211226.25846655268,1623.601593994148,206378.9807155762,200456.8828507691,203149.37078192143,204605.71590423575,220984.70680090337,
30797,449.16578808435656,20.02436111111111,0.0,649.4787963867103,0.0,658.3156250000043,0.0,0.0,0.0,645.2459762573158,726.0290794372349,823.1657537841687,0.0,7543.088966674925,8596.071014098954,611.68891677859,13102.773525543154,0.0,744.150000000031,10208.199456481949,0.0,0.0,0.0,8184.537052002071,13065.1484326935,308012.4543365474,0.0,605.8220249175852,318458.7605905145,0.0,308061.41446319595,815.1597308349791,
30818,491.1774190048247,21.81184523809524,0.0,0.0,0.0,0.0,0.0,0.0,8674.691708984383,4494.965592040952,0.0,3534.921243896631,0.0,109792.35395996114,131290.0834790041,0.0,113625.84929565394,704.5357797241368,0.0,3055.1493759155474,885.0015625000369,0.0,0.0,8695.622239074512,0.0,357561.1720220955,0.0,702.9920941162267,348487.41207702586,0.0,363708.717254638,0.0,
