row ID,row m/z,row retention time,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,
41600,514.2872734351474,10.567825555555556,58931.20619018594,65755.56645239246,32545.45568847654,73965.69879589867,184601.8078992919,483576.3458353271,87871.37348937977,69925.26917651333,180564.6189932866,162528.51427465823,107936.26723461888,310108.2988050539,59936.04710668976,257742.44253247062,430409.9977740477,302861.8890505373,77471.2960054933,366359.6303226316,50683.01393762202,130285.71341247552,169092.3741737061,42918.1820468752,52681.78828076155,158907.9980084228,79419.81656591811,51257.393520873935,103130.96686242681,59692.11821508829,97768.05732189951,80955.68935070811,
41602,514.2874284403786,15.924589444444445,59716.68787023946,138849.62632568326,111999.77730419915,86718.39837463389,107752.14080932621,158195.13983105498,218781.0845040281,96416.12000561527,186424.9265057369,84785.08101513685,116916.43476965334,94043.78687048344,279819.769212524,33679.104872314216,210053.97640893565,416389.00895581045,149505.0751196286,7968.8186553956975,130340.86663488827,123685.69696093723,88760.88742993193,136583.03048498541,136373.82088537578,193562.37358715848,88868.69145410186,161444.13497070325,142231.32383435068,15838.482021484302,201989.16645117183,73831.63655188025,
41626,514.2871534130743,8.964630555555555,95460.48810034172,47511.43830450444,252676.98433203134,309560.1541677859,28847.505212035958,81825.3489246825,41616.17296984865,79181.95263195815,45594.33442822275,70026.02202587898,160545.57129980484,141531.3820312501,101866.86636120571,155255.95984375,66858.49051733411,75791.75723400888,63344.307640747094,121973.69530700674,280208.11192565935,58285.46427807617,48492.63902551286,75741.83963049328,283388.84210394276,56111.512072998026,217696.69710778794,170945.52522900378,49117.11916442845,64559.233251220605,55982.72262036111,127976.59473925777,
41672,514.2870309077091,7.442930555555557,113455.42815869128,54645.995535888665,143419.9892716675,51677.0522834473,32338.645022338937,47003.65432653811,109563.6150623779,26580.004975463817,52664.76870623778,40016.71918438727,74814.97809643549,54061.22520849609,62467.7900888062,118011.86953668216,60994.78911389165,271522.05236273207,81797.34452062988,26331.346865112228,72462.98047882086,20077.028728759728,127277.12808233654,166143.87877044667,191034.1295880736,63455.775434692376,32184.890841797,30744.310932189957,56003.12778369147,54482.44124884034,92518.42121276843,42670.68880163579,
41684,514.2870973129337,7.8535661111111095,158343.22622961437,176329.59360321035,72404.40522204584,48633.4804575197,14834.140100585839,88526.54107012934,49734.64435888672,43817.2156774902,100195.77955505371,22292.272271118123,59324.44697546393,275782.56012573245,76965.28485900888,46491.9557249756,143121.2429992673,198434.3508071901,25935.311007263168,48248.65918060296,93256.89386975107,127965.96094274904,83456.03154364011,158223.45757067882,118819.38723602284,55817.96401477052,109778.47562963885,46222.37190319815,83109.54721405038,88819.13499682621,17930.984063354437,76689.81499963385,
41696,514.2870649510755,6.991771666666667,21186.074755615336,89074.09870843506,38676.76700714105,38500.86982733152,27419.566629150424,18197.251670532223,17828.39901007079,77355.06833239761,89525.47094128418,36892.30966082752,51695.06940032956,11589.357856750554,115501.67832342537,180820.11239178467,27909.236181884808,50979.88367718505,142903.6562677002,64923.59233721928,119339.81189733892,68372.74973419204,51045.36142437745,92717.53611535643,46662.69188195807,120955.79545178225,90987.92073187261,75313.02392211916,113476.79182080078,113272.20127661138,76642.23146704097,77479.57118719486,
41720,514.2869320010556,7.684528333333332,81099.33592248525,49012.004980102385,114231.45471398914,51677.0522834473,51167.052349121084,47003.65432653811,75146.42221313468,28157.365419372487,20734.831409423765,26248.939268005513,44296.00376989732,69946.54629125985,115702.37028564459,12806.949367431724,80469.35000744619,239970.99244268818,48692.06075817868,6742.48667944334,133295.87348333752,167392.60625683592,121151.25646063234,166143.87877044667,158672.91165618898,32620.217506347573,142734.2588076173,86140.40047021484,119474.99368023685,162569.505779419,34661.11673925784,115719.6657236329,
41908,514.2869248885402,38.48521929824562,0,0,17140.720337219405,7928.671668701077,11145.928251495,6551.68518829343,0,8949.736015319768,0,0,25221.001975250118,0,10513.811133880354,3565.6795678710723,38978.182109070505,0,19601.596733703234,0,0,15577.02296722451,8205.611315612687,12331.941566772766,0,23816.56823608409,10991.697314758647,9046.64500892626,6144.006226806463,0,17685.45448982171,36418.95908699006,
42299,449.1658251832307,20.024361111111112,649.4787963867102,0,658.3156250000043,0,0,0,0,645.2459762573158,726.029079437235,0,611.68891677859,823.1657537841688,8596.071014098954,13102.773525543154,0,7543.088966674926,10208.199456481949,13065.148432693502,0,744.150000000031,0,0,8184.5370520020715,0,311270.468995666,815.1597308349791,308061.41446319595,318458.76059051446,0,605.8220249175852,
42506,369.1945291440048,22.901102564102565,7547.2122509767305,8344.616118163953,0,7310.960659179592,15443.36541137721,15882.538972168193,61468.04078369258,60883.01584960887,141286.34586303675,100862.59187133863,102066.19968261693,0,338423.8873107925,252143.60341552523,320392.4523046835,294619.8134448262,41271.56311645498,0,354762.0765795913,0,69104.22169799801,51281.761260986095,36621.828820801165,52451.96765991211,278485.23767822405,259427.36602295164,262302.40638427576,250150.8840478512,257982.83431640494,251421.1626074223,
42667,462.279617317277,26.714507575757576,0,0,0,1192.9188934326437,0,0,2440.466384887797,2797.145787353479,2046.0656677245825,2831.4838226319544,1771.8010650634258,4273.187769775379,0,5634.327219238208,11154.459213867252,7052.122106933502,4130.456788940534,9036.289684753508,9549.160995483278,4381.699206542997,11183.904086303735,0,73864.71465942403,0,377468.7474548317,460003.6127014156,413514.13243957603,384069.72034057986,424757.88746978925,452037.2355224616,
43322,568.2958996936824,37.94716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906679.9324067843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43323,320.1706166795486,37.84961111111111,0,0,0,0,0,0,0,0,2718795.846876255,0,0,0,0,0,0,2072074.4740765493,0,0,0,0,0,0,0,0,0,0,0,2697839.783800032,0,0,
43324,573.2514080272249,37.94716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377174.7577026402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43325,325.12638992831944,37.94716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625357.61148621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43326,758.567713666208,38.027100000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509.5341860985,0,0,0,0,0,2209.6363967895654,0,0,2545.423331298785,0,18531.272354126217,0,0,6842.511914062484,
44167,568.299213133559,36.46733888888889,3.879744965417993E7,3.9930246599638574E7,3.908461341757846E7,3.9322657794499174E7,3.905431764210296E7,3.9834186802281715E7,4.004583397032653E7,3.939152500095997E7,3.8664112608362086E7,4.20955964706629E7,3.86159400072947E7,3.9596514119308494E7,3.9171483248906285E7,4.01507205102233E7,3.96538101986706E7,3.794935618164069E7,3.533918469659393E7,3.856481144776066E7,3.962992804018502E7,3.854859036781248E7,3.923810001750631E7,3.914587072416802E7,3.8439537154526055E7,3.880863438807004E7,3.920555592290526E7,3.907845179179843E7,3.836826744475776E7,3.923146615886237E7,3.861638737503175E7,3.943383509176768E7,
44169,768.5530462465567,36.415480392156866,19734.868320311543,0,0,159257.03833008173,18191.26787109287,35928.87659179642,0,0,0,0,0,0,0,15832.954589844101,0,0,7602316.0752551155,8536837.844709016,0,0,9280119.100750113,7878873.6763446,4499531.789696057,7569082.801031506,8202732.972682778,789654.1553808586,1.8964663382952876E7,8448402.777586685,869441.8601281779,875649.8362890659,
44306,491.20822807603355,9.389734444444441,644.2763877868631,0,0,0,0,0,0,1030.5377829589754,0,0,0,1455.1600469360226,769.7446249999982,712.4914655761656,0,1499.9852582092267,91720.14122547912,85479.85336822495,0,0,0,655.4922091980038,91947.036138504,631.9195274810841,5620.778764480573,0,4145.889415176385,3073.58131982423,0,787.7697782134984,
45315,568.2987310570659,36.63012222222223,2.614919288292994E7,2.7078356944482315E7,2.6467206513515923E7,2.6809484424811773E7,2.6345932133040562E7,2.629019175337556E7,2.719961573376405E7,2.6581455646428723E7,2.6157522941799577E7,2.8628162981912747E7,2.622944165604472E7,2.6695910453370966E7,2.6274266247031257E7,2.7112552511160918E7,2.6796570579608142E7,2.4910052278984435E7,2.559028396463073E7,3.5007349878665164E7,2.682735373299737E7,2.5768568971406236E7,2.646899646953756E7,2.643316673073057E7,2.5950055506088678E7,2.6303625135570038E7,2.670704893009275E7,2.6451815090704676E7,2.5911368611632753E7,2.660036553464347E7,2.611127098784423E7,2.598630900317393E7,
45584,514.2874014036634,14.856850555555559,35336.837150268606,181865.15525915512,69841.5036243896,84785.44696411122,231721.4264407957,139229.00187377946,407772.5510178223,120374.52934838856,378223.38969323685,61531.92420373553,43801.687225830276,133389.24637487793,459362.79802502395,63537.52390710463,88180.29436718787,78356.31361853004,335109.0276231687,168468.59666857918,109579.44915478537,169089.9125764162,245061.20544311524,9155.098092285301,58289.78615234354,93221.34324450682,52104.07786767567,350580.82204956084,329135.7173533935,42831.16454931657,85632.93563159167,264550.89381884807,
47122,514.2870579240242,7.119016666666667,153122.59863732907,72809.04615985109,17736.268741149925,77420.22228302003,67777.21595153809,65936.75642254631,17828.39901007079,60097.12078002951,89525.47094128418,32225.14317358399,115872.78790386957,56473.55374914553,99970.76178778075,161180.62909417733,34131.137217590345,58943.789338745184,120272.71780798343,47300.118381530774,107975.1033608398,50456.90514996351,34159.94841351325,60481.90534167481,29318.748656738393,103595.46907208256,74357.60572674562,58516.89194696051,97217.12726293944,6394.570098876905,54423.5318014526,72044.05186688236,
47210,640.0460413709603,39.69346666666666,33331.54467895498,13429.024617919438,64711.742084350546,44121.05193176267,18278.924779663084,50786.23948730423,9044.525111694047,45976.82266998253,11292.230210571668,5556.961110229422,12272.291371154854,5540.794354858217,17366.047655029215,25132.111374512162,5408.52859130833,17504.862835693035,56593.79138732874,110429.0854095459,17000.335286254573,9916.209604492376,53651.94026061963,22719.643441771506,25302.273062744254,467438.72955078125,15421.231136474307,30375.463720702995,34422.048814697206,42455.23016754202,16663.4998254398,28192.39699096604,
47835,320.17157989633876,0.3043783333333334,45600.30267529296,19075.418292114253,47819.56171447754,35590.96957177734,8782.743120117188,39813.248802978516,100188.73826086427,49120.01515014649,124737.23228991698,16269.035752807617,61394.61126989747,240637.49333605965,49000.74613952637,41225.743111938486,33812.77639208985,28129.3653527832,28677.864755737304,82283.1318115234,22441.462876831058,80630.5104370117,225358.57525201418,230474.31187371825,56340.310802185064,107587.38324401857,31299.712246887208,82203.21924603272,69138.64730975342,33018.06199450684,99240.64712982174,216637.06682806392,
48627,640.0460725783136,40.35358333333334,33723.37991577078,39264.69824218731,51901.512008667385,39431.10306762749,25903.27251037569,56553.233442993296,16075.149728698503,19963.118278503734,10709.655480346973,35358.535355224754,9166.220787964456,17858.717731323308,16027.579345703112,17665.707569579954,22913.664232482675,2565.672117003828,48727.21636779844,105976.74429382366,38180.167487793035,7778.700881958418,50818.76623840256,462188.2989732358,449471.376630249,47485.02777954115,32552.082011719274,9425.582302245952,25972.604353026803,12293.662062988282,29973.30003234877,28289.80852600065,
49724,365.1291763303899,2.518775,0,0,0,0,0,0,0,0,0,0,0,0,0,108373.34101757844,0,0,0,0,0,57353.90921484363,0,48965.39626074214,0,120448.20794531226,0,0,0,0,0,0,
49744,378.21563754120564,3.074732352941176,877.5947118835479,0,0,2016.1399833984347,695.1519013366669,1021.771788024907,818.9717289581326,0,726.2842565536491,1304.5686168518098,0,961.0556250000022,692.2898179626466,0,614.7956873779298,658.6917948608392,0,0,0,1184.8364843750053,0,0,0,110353.48899893196,681.5700584182703,886.4217320251475,0,795.9669996643077,888.5938859252891,0,
49939,636.4001178015691,14.902767816091954,1302.548395042427,674.5196511840917,840.8375603027363,0,701.9900257720877,774.5499251251247,892.1243175049065,749.1201040344131,1978.5852045822137,1363.9966940460129,3453.513276001032,3695.7035120544415,1641.36286926269,719.480952873215,671.4239023590111,1353.6066170196382,8879.913870246879,6900.155774124158,685.7192643432556,638.0814018249569,2006.7176083679547,3838.8647212142873,4002.5535033569354,43014.021434753486,697.9786715698266,10626.105399200465,1821.694106094337,706.4869374999939,2364.8580706329394,3890.376303337112,
49967,548.3481676866578,11.395286666666665,3600.0161533508144,837.8428479766819,1258.061514572147,2525.758846649185,2813.964010849002,904.0365941620003,4668.467609130849,784.964500000007,3092.4948906554896,1808.5942485809387,3749.776840850826,13501.77383239747,1895.8076430129943,2220.606925628654,2901.4873072357127,2199.9357411499054,13267.079403335547,8769.658032821633,1480.9415904083198,2450.754709869379,2366.4232443389647,7004.075474761989,6450.885343032845,48875.714055816614,1724.868188331623,15049.486636093132,827.8162429046458,702.3308837661767,5386.366664993293,1930.5904371490515,
50391,464.30011955917325,24.452628205128203,1638.5035095214953,0,0,3397.854051971405,0,1443.7865368652156,0,0,0,0,1726.3032852172964,0,0,0,0,0,0,1591.161447143565,1971.9975134277086,0,2260.7501083373377,0,0,0,837916.932786252,838498.3478875728,833499.9709286523,846382.4655639661,776072.0521002224,836549.0030664083,
50393,319.1807530816718,2.8456969135802472,873.425949218753,1224.6777429199178,2157.496451354982,1577.370933227532,791.7640000000001,786.2973229980505,0,2982.5556312561075,2025.4921799316367,5212.576592346206,2726.323014083872,3120.269013351437,1810.3976358947687,807.0108605957032,2400.314196655275,0,0,658.2769471893305,1644.7391127548228,1090.3572461242702,1097.8522611694336,2679.9042757034267,1809.6326099243101,1623.601593994148,213484.45193218987,223578.10252993778,214106.93454565428,203421.63055720527,203149.37078192146,213424.84314743045,
50423,491.1768975597531,21.875000000000004,0,0,0,0,0,0,3782.5406793212123,4901.634073791593,0,0,0,1097.9398565673685,115997.0467895517,0,885.0015625000369,109792.35395996114,3055.1493759155474,0,704.5357797241368,0,0,0,8695.622239074512,0,142862.9760791017,0,363708.717254638,153522.65397216787,0,702.9920941162266,
50471,430.2364005010903,13.831822023809524,814.7354997253392,790.9272505493095,654.66399047851,714.4007815551821,2036.0129802169777,1338.1285455856362,1208.1836661987413,0,1120.0800386810265,1306.314334281926,759.0253124999975,0,1879.2183501892143,3529.8877984466667,5158.10775346375,981.9640196227995,2767.2576064682094,1588.5243665008738,7484.22174893191,8152.04067127228,6025.626857772816,3645.159867431624,793.1826836547922,8561.185242958061,107973.80816571032,1587.8952271423482,103849.49885844419,129278.41319207738,4383.480520874021,858.6733593749973,
50561,380.31756684263866,7.036383333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.763846145637,0,649.7300000000057,0,97016.50853701784,0,60579.98970629887,60624.18848193361,0,0,
50601,425.27495577457114,13.806523333333331,0,610.7458605194005,0,0,0,0,0,0,0,0,0,0,0,0,1991.1892034912235,0,0,0,2710.475860351571,3948.5458924560326,859.0173200225802,633.1133718109033,0,1046.9398370361296,57656.78910229491,0,54700.13385937502,68663.4097611082,0,0,
50603,593.8572550064042,8.748459722222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952.0798431396333,3579.1165315857047,0,0,4473.992220504772,4170.396856842052,2897.52621955873,4372.698701141324,43139.153315551695,46606.54638833627,48480.930811493025,48680.88181179824,47773.12918347172,49336.07848593127,
50620,320.17166829112256,0.7437044444444444,114614.75315710451,43387.99230358887,90616.9281894531,78988.97692272949,47436.44319482423,126346.16625793462,49741.40960772705,177610.63938917549,62067.08142065429,29657.508959472667,11386.617668457033,177680.78878417972,121072.92859680174,43563.84068823242,47154.33557971193,59141.747792724615,11022.34482080078,17846.174994323726,57060.39649719237,47020.269705078106,28157.53940313719,80959.66492248535,15881.987623046862,49579.7317631836,221931.4989820557,165592.62966143803,58918.054073059095,43374.93072442627,78471.6811802368,93362.1690684204,
50649,480.27611945556816,17.789428571428573,0,0,0,0,674.6417611694249,754.3479278564769,0,0,0,0,0,0,0,734.5071231079005,0,652.4028546142492,696.7444967651522,0,0,0,0,724.9114597320349,707.0127429962204,673.4406249999806,42304.798857269496,79228.02622131362,50307.98933059673,45163.83210235568,46782.905798339765,49459.46583557152,
